25.09,6.96,229.224,93.9,288.3,,127,127,0,0,48
25.05,6.96,227.791,93.3,-50.7,,121,121,0,0,47.3
25.04,6.96,227.405,93.2,78,,122,122,0,0,45.7
25.04,6.96,227.405,93.2,229.5,,128,128,0,0,44.9
25.02,6.96,226.689,92.9,109.9,,128,128,0,0,45.4
25.02,6.96,226.689,92.9,175.3,,128,128,0,0,48.7
25.01,6.96,226.358,92.7,131.9,,122,122,0,0,49.4
25,6.96,225.973,92.6,85.8,,128,128,0,0,50.7
24.98,6.96,225.271,92.3,16.2,,122,122,0,0,51.9
25.02,6.96,226.689,92.9,431,,128,128,0,0,49.2
25.02,6.96,226.689,92.9,201.7,,128,128,0,0,48.3
25.05,6.96,227.791,93.3,275.4,,122,122,0,0,49.5
25.09,6.96,229.224,93.9,355.7,,121,121,0,0,50.4
25.04,6.96,227.405,93.2,-188,,128,128,0,0,50.3
25.11,6.96,229.831,94.2,532.7,,127,127,0,0,49.4
25.09,6.96,229.224,93.9,116.2,,121,121,0,0,50.3
25.12,6.96,230.327,94.4,279.2,,121,121,0,0,50.3
25.12,6.96,230.327,94.4,178.7,,127,127,0,0,50.7
25.12,6.96,230.327,94.4,177.5,,127,127,0,0,50.4
25.14,6.96,231.043,94.7,267,,121,121,0,0,50.4
25.17,6.97,231.995,95.1,237.8,,127,127,0,0,50
25.12,6.97,230.327,94.4,23.7,,127,127,0,0,50.5
25.12,6.97,230.327,94.4,139.1,,127,127,0,0,50.5
25.13,6.97,230.657,94.5,227.9,,127,127,0,0,51.2
25.09,6.97,229.314,94,3.7,,121,121,0,0,50.9
25.1,6.97,229.61,94.1,180.1,,127,127,0,0,48.6
25.09,6.97,229.224,93.9,157.4,,127,127,0,0,47.6
25.06,6.97,228.122,93.5,-19.7,,128,128,0,0,47.8
25.06,6.97,228.122,93.5,172.6,,128,128,0,0,48.1
25.04,6.97,227.405,93.2,45.8,,121,121,0,0,49.8
25.04,6.97,227.405,93.2,177.5,,128,128,0,0,51.2
25.03,6.97,227.075,93,153,,122,122,0,0,51.6
25,6.97,225.973,92.6,26,,128,128,0,0,52.1
25.04,6.97,227.405,93.2,457,,122,122,0,0,50.8
25.02,6.98,226.689,92.9,110.3,,128,128,0,0,48.7
25.03,7,227.075,93,198.4,,122,122,0,0,48.5
25.04,6.99,227.405,93.2,266.7,,122,122,0,0,50.7
25,6.99,225.973,92.6,-81.5,,128,128,0,0,49.8
25.05,6.98,227.534,93.2,479,,122,122,0,0,48
25.02,6.99,226.656,92.9,86.9,,162,162,0,0,49.3
25.04,7.01,227.405,93.2,268.5,,156,156,0,0,49.7
25.06,7,228.122,93.5,304,,156,156,0,0,50.1
25.07,7,228.508,93.6,201.5,,122,122,0,0,51
25.1,6.99,229.61,94.1,333.6,,122,122,0,0,51.4
25.1,6.99,229.61,94.1,179.8,,121,121,0,0,51.4
25.11,6.98,229.941,94.2,257.4,,121,121,0,0,51
25.12,6.98,230.327,94.4,201.6,,121,121,0,0,51.1
25.09,6.97,229.224,93.9,115.9,,121,121,0,0,52.4
25.07,6.97,228.508,93.6,-4.7,,127,127,0,0,52.1
25.09,6.97,229.224,93.9,341.5,,121,121,0,0,51.5
25.04,6.97,227.405,93.2,-98.5,,128,128,0,0,51.5
25.04,6.97,227.405,93.2,172.7,,122,122,0,0,50.4
25.04,6.97,227.405,93.2,177.6,,122,122,0,0,50
25.03,6.97,227.075,93,154.2,,128,128,0,0,50.9
25.03,6.97,227.075,93,178.9,,128,128,0,0,51.9
25.01,6.97,226.358,92.7,77.2,,128,128,0,0,52.1
25,6.97,225.973,92.6,97.8,,122,122,0,0,52.9
24.97,6.97,224.893,92.1,65,,128,128,0,0,51
25,6.97,226.075,92.6,434.6,,122,122,0,0,49.8
25,7.01,226.011,92.6,203.7,,175,175,0,0,50.7
25.02,7,226.634,92.9,263.2,,122,122,0,0,50.9
24.97,7,224.893,92.1,-139.6,,128,128,0,0,50.6
25.03,7,226.985,93,474.6,,122,122,0,0,50.6
25.01,6.99,226.358,92.7,134.2,,122,122,0,0,50.4
25.03,6.99,227.049,93,226.1,,128,128,0,0,50.4
25.04,6.99,227.405,93.2,270.5,,122,122,0,0,50.5
25.04,6.98,227.405,93.2,178.7,,128,128,0,0,50.5
25.06,6.98,228.122,93.5,221.7,,122,122,0,0,50.3
25.07,6.98,228.173,93.5,179.4,,122,122,0,0,50.6
25.07,6.97,228.508,93.6,272.9,,128,128,0,0,50.9
25.05,6.97,228.045,93.4,268.5,,128,128,0,0,51.1
25.04,6.97,227.405,93.2,97.4,,128,128,0,0,51.4
25.05,6.97,227.791,93.3,237,,122,122,0,0,51.2
25.02,6.97,226.959,93,92.8,,122,122,0,0,52.8
25.02,6.97,226.557,92.8,109,,128,128,0,0,54
25.02,6.97,226.689,92.9,180.3,,122,122,0,0,53.7
24.98,6.96,225.271,92.3,14.3,,122,122,0,0,51.1
24.98,6.96,225.271,92.3,174,,122,122,0,0,51.2
24.96,6.96,224.569,92,96.1,,122,122,0,0,51.5
24.95,6.96,224.19,91.9,109.1,,122,122,0,0,53
24.95,6.96,224.19,91.9,181.1,,128,128,0,0,53.5
25,6.95,225.973,92.6,460.8,,122,122,0,0,51
25.01,6.95,226.358,92.7,260.9,,122,122,0,0,51
25.04,6.95,227.405,93.2,308.8,,121,121,0,0,50.2
25.06,6.95,228.122,93.5,282.7,,121,121,0,0,51.2
25.01,6.95,226.358,92.7,-128.6,,116,116,0,0,51.1
25.11,6.94,229.786,94.2,681,,121,121,0,0,51
25.09,6.94,229.224,93.9,154.8,,115,115,0,0,50.8
25.12,6.94,230.327,94.4,266.8,,115,115,0,0,51.2
25.15,7.04,231.457,94.8,314.9,,167,167,0,0,50.2
25.19,6.98,232.502,95.3,45.2,,115,115,0,0,49
25.2,6.96,233.193,95.5,214,,115,115,0,0,50.9
25.15,6.95,231.374,94.8,8.5,,121,121,0,0,50.9
25.17,6.95,232.09,95.1,135,,115,115,0,0,50.9
25.17,6.94,232.36,95.2,248.8,,115,115,0,0,51.3
25.12,6.94,230.327,94.4,-158,,115,115,0,0,50.8
25.13,6.93,230.657,94.5,169.6,,121,121,0,0,51
25.12,6.93,230.327,94.4,151.2,,115,115,0,0,50.7
25.11,6.93,229.941,94.2,106.2,,115,115,0,0,50.9
25.1,6.93,229.919,94.2,171,,121,121,0,0,51
25.07,6.93,228.651,93.7,30,,115,115,0,0,51.4
25.09,6.93,228.508,93.6,245.4,,115,115,0,0,52.3
25.06,6.93,228.122,93.5,225.9,,115,115,0,0,51.7
25.04,6.93,227.405,93.2,63.2,,116,116,0,0,52.2
25.04,6.93,227.778,93.3,201.3,,116,116,0,0,51.6
25.11,6.93,229.809,94.2,519.8,,121,121,0,0,50.1
25.1,6.92,229.61,94.1,136.1,,110,110,0,0,47.4
25.14,6.92,230.773,94.6,305.3,,104,104,0,0,45.5
25.18,6.91,232.09,95.1,319.6,,104,104,0,0,44.5
25.1,6.91,229.752,94.1,-182.6,,150,150,0,0,47
25.2,7.04,233.193,95.5,779.4,,150,150,0,0,47.2
25.18,7.07,232.476,95.3,184.3,,163,163,0,0,46.1
25.2,7.08,233.193,95.5,296.2,,169,169,0,0,46.1
25.25,7.08,234.868,96.2,438.9,,157,157,0,0,48.9
25.26,7,235.342,96.4,182.2,,127,127,0,0,49.8
25.28,7,236.059,96.7,262.2,,127,127,0,0,50.1
25.26,7,235.587,96.5,228,,126,126,0,0,50
25.23,6.99,234.295,96,-59.5,,121,121,0,0,49.4
25.27,6.99,235.728,96.6,426.5,,120,120,0,0,47.8
25.2,6.99,233.476,95.7,-131.8,,127,127,0,0,46.8
25.21,6.99,233.27,95.6,169,,127,127,0,0,46.3
25.21,6.99,233.579,95.7,206.1,,121,121,0,0,46.1
25.18,6.99,232.489,95.3,38.8,,121,121,0,0,45.8
25.19,6.99,232.862,95.4,245.8,,121,121,0,0,47.1
25.17,6.99,232.09,95.1,87.3,,121,121,0,0,47.4
25.15,6.99,231.374,94.8,13.9,,121,121,0,0,47.9
25.14,6.99,231.043,94.7,151.2,,121,121,0,0,44.4
25.12,6.99,230.327,94.4,44.9,,121,121,0,0,43.9
25.12,6.99,230.327,94.4,171.5,,121,121,0,0,46.1
25.11,6.99,229.941,94.2,158.1,,121,121,0,0,46.6
25.09,6.99,229.224,93.9,60.4,,121,121,0,0,48.1
25.13,6.99,230.657,94.5,451.1,,127,127,0,0,48.8
25.12,6.99,230.327,94.4,140.9,,121,121,0,0,49.6
25.09,6.99,229.224,93.9,-31.4,,121,121,0,0,49.9
25.17,6.99,232.09,95.1,615.3,,121,121,0,0,51.2
25.13,6.99,230.657,94.5,20.7,,121,121,0,0,50.8
25.15,6.99,231.374,94.8,204.4,,121,121,0,0,51.9
25.19,6.99,232.862,95.4,442.6,,121,121,0,0,52.8
25.2,6.99,232.862,95.4,175.6,,115,115,0,0,52.8
25.2,6.99,233.193,95.5,266.8,,121,121,0,0,51.9
25.21,6.99,233.579,95.7,179.7,,121,121,0,0,51.5
25.17,6.99,232.09,95.1,-55.5,,121,121,0,0,50.5
25.18,6.99,232.476,95.3,216.9,,115,115,0,0,50.2
25.14,6.99,231.131,94.7,102.4,,115,115,0,0,50.5
25.12,6.99,230.327,94.4,34.7,,121,121,0,0,48.3
25.14,6.99,231.043,94.7,304.7,,115,115,0,0,45.7
25.11,6.99,230.262,94.3,26.1,,121,121,0,0,45.1
25.11,6.99,229.941,94.2,164.9,,116,116,0,0,42.4
25.1,6.99,229.61,94.1,133.6,,121,121,0,0,42.6
25.07,6.99,228.508,93.6,43.9,,116,116,0,0,44.5
25.07,6.99,228.508,93.6,164.9,,116,116,0,0,45.9
25.04,6.99,227.56,93.2,49.4,,122,122,0,0,45.5
25.04,6.99,227.405,93.2,166.1,,122,122,0,0,45.3
25.04,6.99,227.405,93.2,169.9,,122,122,0,0,46.1
25.05,6.99,227.791,93.3,206.1,,116,116,0,0,46.3
25.05,6.99,227.791,93.3,170.2,,122,122,0,0,48.1
25.06,6.99,228.122,93.5,191.6,,122,122,0,0,49.4
25.04,6.99,227.405,93.2,32.8,,122,122,0,0,49.5
25.04,6.99,227.405,93.2,117.4,,122,122,0,0,50.4
25.02,6.99,226.689,92.9,135.8,,116,116,0,0,50.8
25,6.99,225.973,92.6,45.7,,122,122,0,0,51.3
25,6.99,225.973,92.6,172.1,,122,122,0,0,51.1
25.03,6.99,227.075,93,393.9,,122,122,0,0,51
25.02,6.99,226.369,92.8,94.9,,122,122,0,0,51.2
25.04,6.99,227.405,93.2,314.3,,116,116,0,0,50.5
25.05,6.99,227.791,93.3,213.8,,116,116,0,0,49.1
25.05,6.99,227.791,93.3,183.9,,134,134,0,0,49.2
25.06,6.99,228.067,93.4,182.9,,128,128,0,0,48.9
25.09,6.99,229.224,93.9,247.5,,128,128,0,0,47
25.1,6.99,229.61,94.1,249.4,,121,121,0,0,46.7
25.04,6.99,227.405,93.2,-217.3,,122,122,0,0,46.1
25.05,6.99,227.791,93.3,188.7,,122,122,0,0,46.1
25.04,6.99,227.405,93.2,204.7,,122,122,0,0,47.4
25.01,6.99,226.358,92.7,16.7,,122,122,0,0,50.2
25.02,6.99,226.689,92.9,250.3,,122,122,0,0,50.4
25,6.99,225.973,92.6,103.6,,128,128,0,0,49.8
25.04,6.99,227.405,93.2,407.7,,122,122,0,0,50.7
25.03,6.99,227.075,93,151.4,,122,122,0,0,49.9
25.05,6.99,227.47,93.2,220.9,,122,122,0,0,47.9
25.07,6.99,228.508,93.6,256.2,,122,122,0,0,47.9
25.07,6.99,228.212,93.5,121.1,,122,122,0,0,50.3
25.09,6.99,229.224,93.9,217.4,,121,121,0,0,50.2
25.11,6.99,229.941,94.2,261.8,,121,121,0,0,50.3
