24.94,7.02,209.23,91,146.7,,141,141,0,0,48.9
24.94,7.02,209.23,91,146.9,,141,141,0,0,48.4
24.94,7.02,209.23,91,146.9,,141,141,0,0,47.4
24.94,7.02,209.263,91,164.2,,147,147,0,0,47
24.95,7.02,209.561,91.1,133.9,,141,141,0,0,47.7
24.95,7.02,209.561,91.1,146.9,,141,141,0,0,47.1
24.95,7.02,209.561,91.1,146.9,,141,141,0,0,49.1
24.95,7.02,209.561,91.1,146.7,,147,147,0,0,52.1
24.95,7.02,209.561,91.1,146.9,,141,141,0,0,53.9
24.94,7.03,209.506,91.1,147.2,,150,150,0,0,53.2
24.92,7.34,208.703,90.7,230.5,,248,248,0,0,52.5
24.95,7.39,209.561,91.1,459.9,,250,250,0,0,51.9
24.95,7.4,209.561,91.1,262.7,,250,250,0,0,51.6
24.96,7.41,209.946,91.3,287.8,,250,250,0,0,51.1
24.97,7.41,210.277,91.4,339,,250,250,0,0,51.6
24.96,7.41,209.946,91.3,198.5,,250,250,0,0,51.6
25,7.41,211.381,91.9,413,,250,250,0,0,51
25,7.41,211.381,91.9,266.2,,250,250,0,0,51.2
25.01,7.53,211.769,92.1,338.3,,294,294,0,0,50.5
24.96,7.56,209.946,91.3,0.7,,296,296,0,0,49.7
25.03,7.56,211.614,92,318.2,,302,302,0,0,50.6
25.01,7.15,211.769,92.1,105,,148,148,0,0,51.1
24.96,7.1,209.946,91.3,0,,147,147,0,0,51.1
25,7.07,211.381,91.9,259.6,,147,147,0,0,53.3
25,7.02,211.394,91.9,199.3,,122,122,0,0,53.5
24.97,7,210.277,91.4,0,,122,122,0,0,53.3
24.98,6.98,210.663,91.6,167.9,,128,128,0,0,53.3
24.98,6.97,210.663,91.6,129.7,,122,122,0,0,52.6
24.98,6.97,210.663,91.6,128,,122,122,0,0,51.5
24.98,6.97,210.663,91.6,128,,122,122,0,0,51
24.97,6.97,210.277,91.4,81.4,,128,128,0,0,50.9
24.97,7,210.277,91.4,154.6,,152,152,0,0,49.4
24.97,7.03,210.277,91.4,158.9,,153,153,0,0,53.9
25.01,7.06,212.09,92.2,411.6,,152,152,0,0,53.4
25.02,7.2,212.101,92.2,241.3,,217,217,0,0,50.7
24.97,7.2,210.277,91.4,0,,190,190,0,0,51
24.98,7.2,211.31,91.9,238.1,,190,190,0,0,51.1
24.95,7.54,209.561,91.1,114.6,,288,288,0,0,51.3
24.95,7.61,209.561,91.1,267.1,,316,316,0,0,50.9
24.95,7.64,209.561,91.1,359.7,,316,316,0,0,50.9
24.96,7.13,209.946,91.3,191.8,,144,144,0,0,51.3
24.95,7.09,209.755,91.2,181.3,,138,138,0,0,51.5
24.95,7.6,209.561,91.1,338.5,,338,338,0,0,52.5
24.96,7.66,209.908,91.3,345.4,,335,335,0,0,52.3
24.95,7.68,209.561,91.1,363.9,,342,342,0,0,52
24.89,7.69,207.419,90.2,5.5,,338,338,0,0,51.7
24.89,7.7,207.419,90.2,330.9,,344,344,0,0,49.9
24.87,7.7,206.556,89.8,247.7,,332,332,0,0,48.7
24.86,7.13,206.327,89.7,52.6,,125,125,0,0,48.9
24.86,7.07,206.327,89.7,185.5,,117,117,0,0,48.9
24.86,7.02,206.327,89.7,122.2,,117,117,0,0,48.8
24.86,6.99,206.327,89.7,66.8,,117,117,0,0,48.7
24.85,6.98,206,89.6,92.8,,117,117,0,0,49.1
24.84,6.97,205.616,89.4,82.6,,117,117,0,0,50.1
24.84,6.97,205.616,89.4,121.4,,123,123,0,0,48.4
24.86,6.97,206.153,89.6,134.9,,123,123,0,0,47.3
24.87,6.96,206.709,89.9,214.3,,129,129,0,0,46.7
24.87,6.96,206.709,89.9,126.6,,123,123,0,0,47.5
24.9,6.96,207.748,90.3,189.9,,86,86,0,0,47.7
24.9,7.29,207.584,90.3,179.4,,248,248,0,0,49
24.89,7.38,207.419,90.2,172.2,,256,256,0,0,49.2
24.89,7.4,207.419,90.2,260.7,,256,256,0,0,50.1
24.92,7.41,207.953,90.4,267.6,,250,250,0,0,51.2
24.92,7.1,208.516,90.7,97.3,,136,136,0,0,51.5
24.87,7.05,206.709,89.9,0,,129,129,0,0,51.8
24.89,7.02,207.419,90.2,174.6,,123,123,0,0,51.9
24.88,7,207.177,90.1,131.6,,129,129,0,0,52.1
24.87,7,206.709,89.9,49.7,,129,129,0,0,51.7
24.88,7,206.753,89.9,127,,129,129,0,0,51.6
24.87,7,206.709,89.9,161.9,,123,123,0,0,51.9
24.87,7,206.709,89.9,128.9,,129,129,0,0,52
24.86,7,206.607,89.8,128.9,,129,129,0,0,53
24.85,7,206,89.6,98.2,,129,129,0,0,54
24.85,7,206,89.6,127.4,,129,129,0,0,53.7
24.84,7,205.616,89.4,118.3,,129,129,0,0,52.7
24.84,7,205.616,89.4,65.3,,123,123,0,0,51
24.82,7,205.022,89.1,118.6,,129,129,0,0,50.3
24.81,7,204.409,88.9,104.3,,129,129,0,0,50.5
24.81,7,204.409,88.9,128,,129,129,0,0,50.3
24.81,7,204.409,88.9,129.3,,129,129,0,0,51.3
24.85,7.05,205.63,89.4,321.1,,148,148,0,0,53.9
24.84,7.11,205.616,89.4,261,,173,173,0,0,53.1
24.86,7.13,206.327,89.7,245,,173,173,0,0,34.1
24.87,7.66,206.709,89.9,368.2,,341,341,0,0,51.5
24.87,7.73,206.709,89.9,363,,358,358,0,0,51.2
24.87,7.74,206.709,89.9,334.8,,358,358,0,0,52.1
24.87,7.74,206.709,89.9,363.8,,358,358,0,0,52.3
24.88,7.75,206.753,89.9,351.8,,352,352,0,0,52.3
24.93,7.75,208.582,90.7,570,,358,358,0,0,51.6
24.9,7.75,207.748,90.3,180.6,,358,358,0,0,51.2
24.93,7.75,208.846,90.8,456.6,,358,358,0,0,51.6
24.94,7.75,209.23,91,436.2,,356,356,0,0,51.6
24.94,7.75,209.23,91,370.4,,356,356,0,0,49.9
24.95,7.75,209.561,91.1,382.5,,356,356,0,0,48.8
24.95,7.75,209.561,91.1,370.4,,356,356,0,0,50.6
24.96,7.75,209.715,91.2,369.4,,363,363,0,0,51.6
24.96,7.75,209.946,91.3,354.8,,356,356,0,0,51.7
24.95,7.75,209.561,91.1,277.3,,356,356,0,0,51.7
24.95,7.74,209.561,91.1,355.1,,344,344,0,0,50.7
24.9,7.74,208.004,90.4,286.7,,356,356,0,0,49.5
24.87,7.74,206.709,89.9,148.2,,358,358,0,0,50.3
24.87,7.74,206.709,89.9,354.8,,352,352,0,0,51.5
24.82,7.74,204.836,89.1,164.1,,360,360,0,0,51.8
24.8,7.74,204.042,88.7,197.4,,353,353,0,0,54.7
24.79,7.74,203.615,88.5,294.3,,346,346,0,0,54.6
24.78,7.74,203.207,88.4,171,,360,360,0,0,52.9
24.79,7.74,203.615,88.5,421.1,,354,354,0,0,49.1
24.77,7.74,202.824,88.2,218.8,,346,346,0,0,49.8
24.78,7.74,203.249,88.4,397.5,,354,354,0,0,50.6
24.77,7.74,202.824,88.2,342.3,,354,354,0,0,50.3
24.77,7.74,202.824,88.2,358.7,,354,354,0,0,49.2
24.78,7.74,203.249,88.4,462.5,,354,354,0,0,48.1
24.78,7.74,203.249,88.4,361.8,,348,348,0,0,47.5
24.78,7.74,203.249,88.4,360.1,,354,354,0,0,47.4
24.77,7.88,202.824,88.2,431.7,,480.1,355,125.1,0,47.5
24.77,7.91,202.824,88.2,520.3,,487.2,357,130.2,0,47.4
24.76,7.92,202.46,88,452.8,,480.2,350,130.2,0,47.5
24.77,7.92,202.824,88.2,566.7,,488.2,358,130.2,0,47.8
24.76,7.92,202.472,88,489.7,,488.2,358,130.2,0,48.5
24.77,7.92,202.824,88.2,544.3,,482.2,352,130.2,0,48.4
24.77,7.92,203.108,88.3,534,,494.2,364,130.2,0,48.6
24.78,7.92,203.249,88.4,562,,482.2,352,130.2,0,49.2
24.79,7.91,203.322,88.4,501.7,,487.2,357,130.2,0,48.1
24.79,7.91,203.615,88.5,442.2,,474.2,344,130.2,0,46.8
24.8,7.91,203.971,88.7,509.7,,487.2,357,130.2,0,47
24.82,7.91,204.452,88.9,564.2,,487.3,357,130.3,0,45.3
24.84,8.22,205.388,89.3,658.4,,611.7,350,261.7,0,45.1
24.84,8.43,205.616,89.4,708.8,,786.3,351,435.3,0,44.8
24.85,8.5,206,89.6,930.2,,876.9,355,521.9,0,44.4
24.87,8.51,206.709,89.9,1001.7,,878.2,356,522.2,0,42.5
24.92,8.51,207.978,90.4,997.7,,877.5,355,522.5,0,44.4
24.93,8.89,208.846,90.8,1187.4,,1223.8,359,864.8,0,46.2
25.04,8.94,212.745,92.5,1724.3,,1276.2,359,917.2,0,47.7
25.02,9.71,212.042,92.2,1645.3,,1779.1,354,1425.1,0,48.9
25.04,9.86,212.822,92.5,2223.1,,2185,348,1837,0,50.1
25.03,9.86,212.489,92.4,2110.1,,2183.3,346,1837.3,0,50.5
25.02,9.86,212.101,92.2,2181.4,,2185.2,348,1837.2,0,50.4
25.01,9.86,211.769,92.1,2155,,2184.5,348,1836.5,0,51.2
24.98,9.86,210.663,91.6,2076.5,,2176.4,341,1835.4,0,50.6
24.94,9.86,209.23,91,2004.3,,2182.2,349,1833.2,0,51
24.9,9.81,207.748,90.3,1970.6,,2151,320,1831,0,51.4
24.87,9.81,206.709,89.9,2013.3,,2135.1,306,1829.1,0,50.9
24.9,9.79,206.669,89.9,2089.1,,2114.1,306,1808.1,0,49.8
24.87,9.36,206.709,89.9,1463.1,,1613,307,1306,0,49.7
24.86,9.4,206.709,89.9,1657.4,,1653.8,348,1305.8,0,48.9
24.82,9.4,204.889,89.1,1451.1,,1660.8,356,1304.8,0,47.2
24.81,9.32,204.409,88.9,1599.1,,1645.5,342,1303.5,0,46.6
24.81,9.12,204.201,88.8,1623.8,,1648.2,345,1303.2,0,45.4
24.8,9.09,204.042,88.7,1548.2,,1638.9,336,1302.9,0,45.3
24.79,9.09,203.905,88.7,1651.1,,1645.9,343,1302.9,0,44.2
24.82,9.29,204.519,88.9,1643.8,,1621.8,338,1283.8,0,43.3
24.8,8.95,204.042,88.7,893.2,,1276.5,348,928.5,0,43.9
24.8,8.93,204.042,88.7,1255.6,,1258,346,912,0,44.3
24.8,8.93,204.042,88.7,1265.5,,1258,346,912,0,44.7
24.81,8.93,204.409,88.9,1265.1,,1265.1,353.1,912,0,50.6
