25.01,7.45,211.769,92.1,280.3,,256,256,0,0,49.6
25,7.43,211.381,91.9,310.6,,256,256,0,0,48.7
25,7.43,211.381,91.9,309.4,,250,250,0,0,47.5
25,7.42,211.381,91.9,309.1,,250,250,0,0,47.4
24.98,7.42,210.663,91.6,199.4,,256,256,0,0,47.4
24.98,7.4,210.444,91.5,206.7,,250,250,0,0,48.1
24.97,7.23,210.277,91.4,271.9,,196,196,0,0,49
24.97,7.21,210.277,91.4,250.5,,190,190,0,0,49
24.95,7.59,209.882,91.3,251.6,,280,280,0,0,49.3
25.01,7.66,211.769,92.1,667.7,,334,334,0,0,49.6
25,7.68,211.381,91.9,378.6,,335,335,0,0,49.2
25.02,7.68,212.101,92.2,424.3,,328,328,0,0,49.5
25.03,7.68,212.489,92.4,492.8,,335,335,0,0,49.6
25.04,7.69,212.822,92.5,453.4,,334,334,0,0,49.2
25.04,7.82,212.822,92.5,416.9,,375,375,0,0,48.3
25.02,7.96,212.369,92.3,449.5,,388,388,0,0,48.3
25.03,8.12,212.489,92.4,478.3,,497,497,0,0,48.3
25.01,8.14,211.836,92.1,476.3,,496,496,0,0,48.5
24.98,8.14,211.19,91.8,545.9,,486,486,0,0,48.8
24.95,8.15,209.818,91.2,275.9,,501,501,0,0,48.9
24.95,8.15,209.561,91.1,462.7,,489,489,0,0,48.8
24.93,8.15,208.897,90.8,524.9,,496,496,0,0,49.9
24.93,8.16,208.846,90.8,551.7,,489,489,0,0,51.4
24.93,8.15,208.846,90.8,561,,503,503,0,0,51.3
24.92,7.93,208.516,90.7,442.3,,429,429,0,0,51.1
24.93,7.87,208.637,90.7,447.3,,387,387,0,0,51
24.93,7.86,208.846,90.8,506.9,,384,384,0,0,50.5
24.93,7.85,208.846,90.8,457.8,,384,384,0,0,50.2
24.94,7.85,209.153,90.9,452.5,,384,384,0,0,49.5
24.94,7.85,209.23,91,438.8,,384,384,0,0,49.5
24.95,7.85,209.561,91.1,463.2,,384,384,0,0,48.9
24.95,7.85,209.561,91.1,455.6,,387,387,0,0,49.7
24.95,7.85,209.561,91.1,444.1,,384,384,0,0,51.9
24.95,7.85,209.561,91.1,440.8,,384,384,0,0,51.1
24.94,7.85,209.23,91,382.3,,378,378,0,0,49.1
24.96,7.66,209.709,91.2,377.3,,378,378,0,0,48.7
24.96,7.04,209.792,91.2,187.1,,0,0,0,0,48.2
24.92,7.07,209.504,91.1,129.7,,0,0,0,0,47.2
24.98,8.04,210.534,91.5,603.4,,489,489,0,0,47
24.96,8.16,209.946,91.3,545,,507,507,0,0,47
24.95,8.19,209.561,91.1,500.9,,496,496,0,0,47.5
24.95,8.19,209.561,91.1,547.6,,510,510,0,0,49.2
24.94,8.2,209.23,91,507.4,,510,510,0,0,49.8
24.94,8.2,209.23,91,551.4,,510,510,0,0,49.8
